Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
invitees ,"Black Butterflies: Limited Series: ""Episode 4""",Xiaomi aquaman Streaming Stick,2023-02-15 20:24:08,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2850,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":28626,""mediaOffsetMs"":25386},{""eventType"":""reposition"",""sessionOffsetMs"":32375,""mediaOffsetMs"":50000},{""eventType"":""playing"",""sessionOffsetMs"":32823,""mediaOffsetMs"":49120},{""eventType"":""paused"",""sessionOffsetMs"":47004,""mediaOffsetMs"":63064},{""eventType"":""reposition"",""sessionOffsetMs"":68527,""mediaOffsetMs"":380000},{""eventType"":""playing"",""sessionOffsetMs"":71417,""mediaOffsetMs"":374080},{""eventType"":""paused"",""sessionOffsetMs"":3070955,""mediaOffsetMs"":3372446},{""eventType"":""stopped"",""sessionOffsetMs"":3072425,""mediaOffsetMs"":3373267}]"
invitees ,"Black Butterflies: Limited Series: ""Episode 4""",Xiaomi aquaman Streaming Stick,2023-02-15 20:22:53,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2762000},{""eventType"":""playing"",""sessionOffsetMs"":9328,""mediaOffsetMs"":2762000},{""eventType"":""playing"",""sessionOffsetMs"":46190,""mediaOffsetMs"":2795560},{""eventType"":""paused"",""sessionOffsetMs"":50719,""mediaOffsetMs"":2799736},{""eventType"":""reposition"",""sessionOffsetMs"":50719,""mediaOffsetMs"":2790028},{""eventType"":""playing"",""sessionOffsetMs"":56663,""mediaOffsetMs"":2787640},{""eventType"":""playing"",""sessionOffsetMs"":56771,""mediaOffsetMs"":2787640},{""eventType"":""paused"",""sessionOffsetMs"":67747,""mediaOffsetMs"":2795225},{""eventType"":""stopped"",""sessionOffsetMs"":69500,""mediaOffsetMs"":2797398}]"
invitees ,Plot Clip: Les papillons noirs,Xiaomi aquaman Streaming Stick,2023-02-15 20:22:49,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3092,""mediaOffsetMs"":0}]"
invitees ,Upper Bound Clip 9: Inside the Mind of a Cat,Xiaomi aquaman Streaming Stick,2023-02-15 20:22:19,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3954,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":17458,""mediaOffsetMs"":13596},{""eventType"":""playing"",""sessionOffsetMs"":24545,""mediaOffsetMs"":20687},{""eventType"":""paused"",""sessionOffsetMs"":29840,""mediaOffsetMs"":25389},{""eventType"":""stopped"",""sessionOffsetMs"":32866,""mediaOffsetMs"":25389}]"
invitees ,Plot Clip: Les papillons noirs,Xiaomi aquaman Streaming Stick,2023-02-15 20:22:17,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3435,""mediaOffsetMs"":0}]"
invitees ,Season 1 Moment of High Emotion Clip: La legge di Lidia Poët,Xiaomi aquaman Streaming Stick,2023-02-15 20:21:50,FR,"[{""eventType"":""start"",""sessionOffsetMs"":8930,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":9940,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":25663,""mediaOffsetMs"":15666},{""eventType"":""paused"",""sessionOffsetMs"":26992,""mediaOffsetMs"":16401},{""eventType"":""stopped"",""sessionOffsetMs"":28680,""mediaOffsetMs"":16880}]"
invitees ,"Black Butterflies: Limited Series: ""Episode 4""",Xiaomi aquaman Streaming Stick,2023-02-14 22:03:33,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2293,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2765065,""mediaOffsetMs"":2762772}]"
invitees ,"Black Butterflies: Limited Series: ""Episode 3""",Xiaomi aquaman Streaming Stick,2023-02-14 21:15:22,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1898,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":21353,""mediaOffsetMs"":19480},{""eventType"":""playing"",""sessionOffsetMs"":38360,""mediaOffsetMs"":36480},{""eventType"":""paused"",""sessionOffsetMs"":2891079,""mediaOffsetMs"":2888165},{""eventType"":""stopped"",""sessionOffsetMs"":2892661,""mediaOffsetMs"":2888691}]"
invitees ,"Black Butterflies: Limited Series: ""Episode 2""",Xiaomi aquaman Streaming Stick,2023-02-14 21:11:29,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":3017393},{""eventType"":""playing"",""sessionOffsetMs"":4367,""mediaOffsetMs"":3017393},{""eventType"":""paused"",""sessionOffsetMs"":233378,""mediaOffsetMs"":3241934},{""eventType"":""stopped"",""sessionOffsetMs"":233803,""mediaOffsetMs"":3242445}]"
invitees ,"Black Butterflies: Limited Series: ""Episode 2""",Xiaomi aquaman Streaming Stick,2023-02-14 20:52:22,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1926000},{""eventType"":""playing"",""sessionOffsetMs"":52356,""mediaOffsetMs"":1926000},{""eventType"":""playing"",""sessionOffsetMs"":96585,""mediaOffsetMs"":1966600},{""eventType"":""playing"",""sessionOffsetMs"":113580,""mediaOffsetMs"":1984120},{""eventType"":""paused"",""sessionOffsetMs"":1148474,""mediaOffsetMs"":3017339},{""eventType"":""stopped"",""sessionOffsetMs"":1150370,""mediaOffsetMs"":3017339}]"
invitees ,Plot Clip: Les papillons noirs,Xiaomi aquaman Streaming Stick,2023-02-14 20:51:36,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5827,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":26842,""mediaOffsetMs"":20880},{""eventType"":""playing"",""sessionOffsetMs"":36213,""mediaOffsetMs"":30320},{""eventType"":""paused"",""sessionOffsetMs"":44950,""mediaOffsetMs"":34939},{""eventType"":""playing"",""sessionOffsetMs"":46036,""mediaOffsetMs"":37240},{""eventType"":""stopped"",""sessionOffsetMs"":47187,""mediaOffsetMs"":38837}]"
invitees ,Season 1 Informative Clip 2: Physical: 100,Xiaomi aquaman Streaming Stick,2023-02-14 20:49:59,FR,"[{""eventType"":""start"",""sessionOffsetMs"":13833,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":15095,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":35763,""mediaOffsetMs"":19894},{""eventType"":""playing"",""sessionOffsetMs"":45980,""mediaOffsetMs"":30113},{""eventType"":""playing"",""sessionOffsetMs"":63123,""mediaOffsetMs"":47172},{""eventType"":""stopped"",""sessionOffsetMs"":87100,""mediaOffsetMs"":67445}]"
invitees ,"Black Butterflies: Limited Series: ""Episode 2""",Xiaomi aquaman Streaming Stick,2023-02-13 21:50:43,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1000},{""eventType"":""playing"",""sessionOffsetMs"":5460,""mediaOffsetMs"":1000},{""eventType"":""playing"",""sessionOffsetMs"":51358,""mediaOffsetMs"":46720},{""eventType"":""playing"",""sessionOffsetMs"":75896,""mediaOffsetMs"":71360},{""eventType"":""playing"",""sessionOffsetMs"":109107,""mediaOffsetMs"":104560},{""eventType"":""playing"",""sessionOffsetMs"":203038,""mediaOffsetMs"":198440},{""eventType"":""playing"",""sessionOffsetMs"":227730,""mediaOffsetMs"":223160},{""eventType"":""playing"",""sessionOffsetMs"":241652,""mediaOffsetMs"":237080},{""eventType"":""playing"",""sessionOffsetMs"":293697,""mediaOffsetMs"":289120},{""eventType"":""playing"",""sessionOffsetMs"":298655,""mediaOffsetMs"":294080},{""eventType"":""playing"",""sessionOffsetMs"":304408,""mediaOffsetMs"":299840},{""eventType"":""playing"",""sessionOffsetMs"":382934,""mediaOffsetMs"":378360},{""eventType"":""playing"",""sessionOffsetMs"":399450,""mediaOffsetMs"":394880},{""eventType"":""stopped"",""sessionOffsetMs"":1931343,""mediaOffsetMs"":1926773}]"
invitees ,"Black Butterflies: Limited Series: ""Episode 1""",Xiaomi aquaman Streaming Stick,2023-02-13 20:50:52,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":6878,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":8023,""mediaOffsetMs"":8},{""eventType"":""playing"",""sessionOffsetMs"":43806,""mediaOffsetMs"":8},{""eventType"":""paused"",""sessionOffsetMs"":44357,""mediaOffsetMs"":2246},{""eventType"":""playing"",""sessionOffsetMs"":45626,""mediaOffsetMs"":2246},{""eventType"":""playing"",""sessionOffsetMs"":79108,""mediaOffsetMs"":36040},{""eventType"":""playing"",""sessionOffsetMs"":98228,""mediaOffsetMs"":55160},{""eventType"":""playing"",""sessionOffsetMs"":371065,""mediaOffsetMs"":327960},{""eventType"":""playing"",""sessionOffsetMs"":404087,""mediaOffsetMs"":361000},{""eventType"":""playing"",""sessionOffsetMs"":424911,""mediaOffsetMs"":381840},{""eventType"":""playing"",""sessionOffsetMs"":438594,""mediaOffsetMs"":395520},{""eventType"":""playing"",""sessionOffsetMs"":844072,""mediaOffsetMs"":801000},{""eventType"":""playing"",""sessionOffsetMs"":858994,""mediaOffsetMs"":815920},{""eventType"":""playing"",""sessionOffsetMs"":1732887,""mediaOffsetMs"":1689800},{""eventType"":""playing"",""sessionOffsetMs"":1748116,""mediaOffsetMs"":1705040},{""eventType"":""playing"",""sessionOffsetMs"":2245857,""mediaOffsetMs"":2202600},{""eventType"":""playing"",""sessionOffsetMs"":2266575,""mediaOffsetMs"":2223320},{""eventType"":""paused"",""sessionOffsetMs"":3593395,""mediaOffsetMs"":3549231},{""eventType"":""stopped"",""sessionOffsetMs"":3595333,""mediaOffsetMs"":3549643}]"
invitees ,Season 3 Inciting Incident Clip: You,Xiaomi aquaman Streaming Stick,2023-02-13 20:50:18,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3643,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4395,""mediaOffsetMs"":2},{""eventType"":""stopped"",""sessionOffsetMs"":12094,""mediaOffsetMs"":2}]"
invitees ,Season 4 Inciting Incident Clip: You,Xiaomi aquaman Streaming Stick,2023-02-13 20:49:53,FR,"[{""eventType"":""start"",""sessionOffsetMs"":5244,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":8584,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":20132,""mediaOffsetMs"":11469},{""eventType"":""playing"",""sessionOffsetMs"":26690,""mediaOffsetMs"":17684},{""eventType"":""paused"",""sessionOffsetMs"":26832,""mediaOffsetMs"":17473},{""eventType"":""stopped"",""sessionOffsetMs"":28725,""mediaOffsetMs"":18054}]"
invitees ,Inside the Mind of a Cat,SFR STB7 Set Top Box,2023-02-11 21:14:00,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3971,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":24003,""mediaOffsetMs"":20032},{""eventType"":""playing"",""sessionOffsetMs"":32003,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":38019,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":46019,""mediaOffsetMs"":42048},{""eventType"":""paused"",""sessionOffsetMs"":2117501,""mediaOffsetMs"":2112687},{""eventType"":""stopped"",""sessionOffsetMs"":2119662,""mediaOffsetMs"":2112687}]"
invitees ,Season 4 Cliffhanger Clip: You,SFR STB7 Set Top Box,2023-02-11 21:11:30,FR,"[{""eventType"":""start"",""sessionOffsetMs"":2828,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3580,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":15762,""mediaOffsetMs"":12012},{""eventType"":""playing"",""sessionOffsetMs"":19657,""mediaOffsetMs"":16016},{""eventType"":""paused"",""sessionOffsetMs"":21539,""mediaOffsetMs"":17184},{""eventType"":""stopped"",""sessionOffsetMs"":23264,""mediaOffsetMs"":17810}]"
invitees ,"The Walking Dead: Season 7: ""The Day Will Come When You Won't Be""",Apple iPad 5th Gen (Wi-Fi) iPad,2023-02-08 13:26:01,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5240,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":17267,""mediaOffsetMs"":12027}]"
invitees ,Viking Wolf,Xiaomi aquaman Streaming Stick,2023-02-07 20:33:00,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":368738},{""eventType"":""playing"",""sessionOffsetMs"":7408,""mediaOffsetMs"":368738},{""eventType"":""stopped"",""sessionOffsetMs"":5165143,""mediaOffsetMs"":5526473}]"
invitees ,Viking Wolf,Xiaomi aquaman Streaming Stick,2023-02-07 20:25:39,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5931,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":377857,""mediaOffsetMs"":367805},{""eventType"":""stopped"",""sessionOffsetMs"":380036,""mediaOffsetMs"":369868}]"
invitees ,Genre Specific Moment Clip: Viking Wolf,Xiaomi aquaman Streaming Stick,2023-02-07 20:25:28,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4141,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":11487,""mediaOffsetMs"":4835},{""eventType"":""stopped"",""sessionOffsetMs"":12834,""mediaOffsetMs"":7294}]"
invitees ,Vikings: Season 1_hook_primary_16x9,Xiaomi aquaman Streaming Stick,2023-02-07 20:25:22,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5537,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6808,""mediaOffsetMs"":1028},{""eventType"":""stopped"",""sessionOffsetMs"":9265,""mediaOffsetMs"":1028}]"
invitees ,Main Character Intro Clip: Lady Chatterley's Lover,Xiaomi aquaman Streaming Stick,2023-02-07 20:25:17,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":6249,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6404,""mediaOffsetMs"":22},{""eventType"":""stopped"",""sessionOffsetMs"":8182,""mediaOffsetMs"":22}]"
invitees ,Hey Good Looking!_hook_04_16x9,Xiaomi aquaman Streaming Stick,2023-02-07 20:25:12,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5061,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5221,""mediaOffsetMs"":29},{""eventType"":""stopped"",""sessionOffsetMs"":7154,""mediaOffsetMs"":29}]"
invitees ,GINNYANDGEORGIA_S1_CLIP_MAINCHARACTER,Xiaomi aquaman Streaming Stick,2023-02-07 20:25:08,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3659,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3834,""mediaOffsetMs"":66},{""eventType"":""stopped"",""sessionOffsetMs"":6082,""mediaOffsetMs"":66}]"
invitees ,Trailer: You People,Xiaomi aquaman Streaming Stick,2023-02-07 20:25:05,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4397,""mediaOffsetMs"":0}]"
invitees ,Season 1 Trailer: Represent,Xiaomi aquaman Streaming Stick,2023-02-07 20:25:02,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4281,""mediaOffsetMs"":0}]"
invitees ,Love (And Trouble) in Paris: Season 1_hook_05_16x9,Xiaomi aquaman Streaming Stick,2023-02-07 20:24:42,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":7110,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":20461,""mediaOffsetMs"":12659},{""eventType"":""stopped"",""sessionOffsetMs"":22709,""mediaOffsetMs"":12659}]"
invitees ,Season 1 Trailer: Represent,Xiaomi aquaman Streaming Stick,2023-02-07 20:24:38,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3976,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4332,""mediaOffsetMs"":14},{""eventType"":""stopped"",""sessionOffsetMs"":6601,""mediaOffsetMs"":14}]"
invitees ,Love (And Trouble) in Paris: Season 1_hook_05_16x9,Xiaomi aquaman Streaming Stick,2023-02-07 20:23:56,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5184,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":37357,""mediaOffsetMs"":32200},{""eventType"":""paused"",""sessionOffsetMs"":41692,""mediaOffsetMs"":36188},{""eventType"":""stopped"",""sessionOffsetMs"":44158,""mediaOffsetMs"":36188}]"
invitees ,Plot Clip: Donde caben dos,Xiaomi aquaman Streaming Stick,2023-02-07 20:23:48,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":8621,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":12220,""mediaOffsetMs"":64},{""eventType"":""stopped"",""sessionOffsetMs"":15297,""mediaOffsetMs"":64}]"
invitees ,Love (And Trouble) in Paris: Season 1_hook_05_16x9,Xiaomi aquaman Streaming Stick,2023-02-07 20:23:43,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":7483,""mediaOffsetMs"":0}]"
invitees ,Season 2 Trailer: Fauda,Xiaomi aquaman Streaming Stick,2023-02-07 20:23:36,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":980},{""eventType"":""playing"",""sessionOffsetMs"":8102,""mediaOffsetMs"":980},{""eventType"":""paused"",""sessionOffsetMs"":8637,""mediaOffsetMs"":1016},{""eventType"":""stopped"",""sessionOffsetMs"":12475,""mediaOffsetMs"":1016}]"
invitees ,Les Goûts et les couleurs (Trailer),Xiaomi aquaman Streaming Stick,2023-02-07 20:23:11,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":27131,""mediaOffsetMs"":0}]"
invitees ,Season 1 Trailer: Represent,Xiaomi aquaman Streaming Stick,2023-02-06 21:21:14,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":6021,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":20528,""mediaOffsetMs"":14560},{""eventType"":""playing"",""sessionOffsetMs"":30567,""mediaOffsetMs"":24640},{""eventType"":""playing"",""sessionOffsetMs"":40128,""mediaOffsetMs"":34200},{""eventType"":""playing"",""sessionOffsetMs"":82366,""mediaOffsetMs"":76440},{""eventType"":""playing"",""sessionOffsetMs"":86406,""mediaOffsetMs"":80480},{""eventType"":""playing"",""sessionOffsetMs"":99295,""mediaOffsetMs"":93280},{""eventType"":""playing"",""sessionOffsetMs"":114135,""mediaOffsetMs"":108120},{""eventType"":""stopped"",""sessionOffsetMs"":116806,""mediaOffsetMs"":109071}]"
invitees ,Season 1 Trailer: Ginny & Georgia,Xiaomi aquaman Streaming Stick,2023-02-06 21:19:07,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":19565,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":29451,""mediaOffsetMs"":9801},{""eventType"":""playing"",""sessionOffsetMs"":34100,""mediaOffsetMs"":14472},{""eventType"":""playing"",""sessionOffsetMs"":48156,""mediaOffsetMs"":28528},{""eventType"":""playing"",""sessionOffsetMs"":52800,""mediaOffsetMs"":33158},{""eventType"":""playing"",""sessionOffsetMs"":56961,""mediaOffsetMs"":37328},{""eventType"":""playing"",""sessionOffsetMs"":79177,""mediaOffsetMs"":59434},{""eventType"":""playing"",""sessionOffsetMs"":83650,""mediaOffsetMs"":64022},{""eventType"":""playing"",""sessionOffsetMs"":88988,""mediaOffsetMs"":69360},{""eventType"":""stopped"",""sessionOffsetMs"":129377,""mediaOffsetMs"":108367}]"
invitees ,Trailer: La chica de nieve,Xiaomi aquaman Streaming Stick,2023-02-06 21:17:01,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2687,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":8042,""mediaOffsetMs"":5440},{""eventType"":""playing"",""sessionOffsetMs"":18561,""mediaOffsetMs"":15960},{""eventType"":""playing"",""sessionOffsetMs"":32681,""mediaOffsetMs"":30080},{""eventType"":""playing"",""sessionOffsetMs"":65040,""mediaOffsetMs"":62440},{""eventType"":""playing"",""sessionOffsetMs"":82322,""mediaOffsetMs"":79720},{""eventType"":""playing"",""sessionOffsetMs"":86926,""mediaOffsetMs"":84320},{""eventType"":""playing"",""sessionOffsetMs"":104849,""mediaOffsetMs"":102200},{""eventType"":""playing"",""sessionOffsetMs"":109763,""mediaOffsetMs"":107160},{""eventType"":""playing"",""sessionOffsetMs"":113903,""mediaOffsetMs"":111280},{""eventType"":""stopped"",""sessionOffsetMs"":126461,""mediaOffsetMs"":122282}]"
invitees ,Season 2 Cliffhanger Clip: Vikings: Valhalla,Xiaomi aquaman Streaming Stick,2023-02-06 20:30:08,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":5040,""mediaOffsetMs"":0}]"
invitees ,"Vikings: Valhalla: Season 2: ""The Reckoning""",Xiaomi aquaman Streaming Stick,2023-02-06 20:29:59,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":32852,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":47019,""mediaOffsetMs"":14097},{""eventType"":""playing"",""sessionOffsetMs"":55198,""mediaOffsetMs"":22272},{""eventType"":""playing"",""sessionOffsetMs"":69292,""mediaOffsetMs"":36369},{""eventType"":""playing"",""sessionOffsetMs"":87686,""mediaOffsetMs"":54763},{""eventType"":""playing"",""sessionOffsetMs"":108582,""mediaOffsetMs"":75658},{""eventType"":""playing"",""sessionOffsetMs"":116173,""mediaOffsetMs"":83249},{""eventType"":""playing"",""sessionOffsetMs"":496183,""mediaOffsetMs"":463254},{""eventType"":""playing"",""sessionOffsetMs"":599450,""mediaOffsetMs"":566524},{""eventType"":""playing"",""sessionOffsetMs"":764156,""mediaOffsetMs"":731230},{""eventType"":""playing"",""sessionOffsetMs"":1917394,""mediaOffsetMs"":1884382},{""eventType"":""playing"",""sessionOffsetMs"":1932908,""mediaOffsetMs"":1899898},{""eventType"":""playing"",""sessionOffsetMs"":1959731,""mediaOffsetMs"":1926716},{""eventType"":""playing"",""sessionOffsetMs"":1977979,""mediaOffsetMs"":1944943},{""eventType"":""playing"",""sessionOffsetMs"":2332238,""mediaOffsetMs"":2299213},{""eventType"":""paused"",""sessionOffsetMs"":2828784,""mediaOffsetMs"":2795372},{""eventType"":""stopped"",""sessionOffsetMs"":2829429,""mediaOffsetMs"":2795706}]"
